Date, Open, High, Low, Close, Volume
07/03/25, 493.81, 500.13, 493.44, 498.84, 13984830
07/02/25, 489.99, 493.50, 488.70, 491.09, 16319640
07/01/25, 496.47, 498.05, 490.98, 492.05, 19945381
06/30/25, 497.04, 500.76, 495.33, 497.41, 28368990
06/27/25, 497.55, 499.30, 493.03, 495.94, 34539238
06/26/25, 492.98, 498.04, 492.81, 497.45, 21578850
06/25/25, 492.04, 494.5556, 489.39, 492.27, 17495100
06/24/25, 488.95, 491.849, 486.795, 490.11, 22305641
06/23/25, 478.21, 487.75, 472.51, 486.00, 24863949
06/20/25, 482.23, 483.46, 476.87, 477.40, 37576207
06/18/25, 478.00, 481.00, 474.46, 480.24, 17526449
06/17/25, 475.395, 478.7399, 474.08, 478.04, 15414130
06/16/25, 475.21, 480.6943, 475.00, 479.14, 15626100
06/13/25, 476.41, 479.18, 472.76, 474.96, 16814461
06/12/25, 475.02, 480.415, 473.52, 478.87, 18950580
06/11/25, 470.02, 475.47, 469.655, 472.62, 16399180
06/10/25, 471.185, 472.80, 466.96, 470.92, 15375940
06/09/25, 469.70, 473.43, 468.62, 472.75, 16469930
06/06/25, 470.085, 473.335, 468.78, 470.38, 15285620
06/05/25, 464.955, 469.65, 464.03, 467.68, 20154461
06/04/25, 464.00, 465.69, 463.0201, 463.87, 14162690
06/03/25, 461.47, 464.14, 460.8622, 462.97, 15743760
06/02/25, 457.14, 462.11, 456.89, 461.97, 16626500
05/30/25, 459.715, 461.68, 455.54, 460.36, 34770480
05/29/25, 461.55, 461.72, 455.3105, 458.68, 13982210
05/28/25, 461.22, 462.52, 456.93, 457.36, 17086260
05/27/25, 456.48, 460.95, 456.115, 460.69, 20974289
05/23/25, 449.98, 453.69, 448.91, 450.18, 16883510
05/22/25, 454.95, 460.25, 453.90, 454.86, 18025609
05/21/25, 454.57, 457.78, 451.814, 452.57, 19216910
05/20/25, 455.59, 458.34, 454.3201, 458.17, 15441810
05/19/25, 450.875, 459.585, 450.80, 458.87, 21336510
05/16/25, 452.05, 454.36, 448.73, 454.27, 23849779
05/15/25, 450.765, 456.19, 450.4301, 453.13, 21992320
05/14/25, 448.14, 453.90, 448.14, 452.94, 19902801
05/13/25, 447.78, 450.6733, 445.36, 449.14, 23618820
05/12/25, 445.94, 449.37, 439.78, 449.26, 22821939
05/09/25, 440.00, 440.74, 435.88, 438.73, 15324230
05/08/25, 437.93, 443.67, 435.66, 438.17, 23491330
05/07/25, 433.84, 438.12, 431.1103, 433.35, 23307240
05/06/25, 432.20, 437.73, 431.17, 433.31, 15104200
05/05/25, 432.87, 439.50, 432.11, 436.17, 20136051
05/02/25, 431.74, 439.44, 429.985, 435.28, 30757430
05/01/25, 431.11, 436.99, 424.90, 425.40, 58938102
04/30/25, 390.30, 396.66, 384.44, 395.26, 36461078
04/29/25, 391.30, 395.10, 390.38, 394.04, 14973980
04/28/25, 391.955, 392.74, 386.638, 391.16, 16579430
04/25/25, 387.00, 392.16, 384.60, 391.85, 18973170
04/24/25, 375.695, 388.45, 375.19, 387.30, 22232289
04/23/25, 376.06, 380.39, 373.02, 374.39, 20545529
04/22/25, 363.375, 367.77, 359.8602, 366.82, 19484990
04/21/25, 362.815, 364.48, 355.67, 359.12, 20807279
04/17/25, 373.745, 374.3215, 366.89, 367.78, 21120189
04/16/25, 380.67, 381.61, 368.00, 371.61, 21967830
04/15/25, 388.505, 391.89, 384.1599, 385.73, 17199891
04/14/25, 393.22, 394.65, 384.21, 387.81, 19251170
04/11/25, 380.635, 390.05, 378.89, 388.45, 23839221
04/10/25, 382.06, 383.90, 367.80, 381.35, 38024367
04/09/25, 353.535, 393.225, 353.10, 390.49, 50199699
04/08/25, 368.255, 373.65, 350.25, 354.56, 35868922
04/07/25, 350.88, 370.9999, 344.79, 357.86, 50425000
04/04/25, 364.125, 374.59, 359.48, 359.84, 49209848
04/03/25, 374.785, 377.48, 369.35, 373.11, 30198000
04/02/25, 377.965, 385.08, 376.62, 382.14, 16092560
04/01/25, 374.65, 382.85, 373.23, 382.19, 19689500
03/31/25, 372.535, 377.07, 367.24, 375.39, 35184680
03/28/25, 388.08, 389.13, 376.93, 378.80, 21632020
03/27/25, 390.13, 392.24, 387.395, 390.58, 13766760
03/26/25, 395.00, 395.31, 388.57, 389.97, 16132910
03/25/25, 393.915, 396.36, 392.64, 395.16, 15774970
03/24/25, 395.40, 395.40, 389.81, 393.08, 21004551
03/21/25, 383.215, 391.74, 382.80, 391.26, 39675930
03/20/25, 385.735, 391.785, 383.28, 386.84, 18470539
03/19/25, 385.525, 389.68, 384.00, 387.82, 19185529
03/18/25, 387.07, 387.37, 381.10, 383.52, 19486850
03/17/25, 386.70, 392.705, 385.57, 388.70, 22474270
03/14/25, 379.775, 390.23, 379.51, 388.56, 19952850
03/13/25, 383.155, 385.32, 377.45, 378.77, 20473020
03/12/25, 382.95, 385.2165, 378.9507, 383.27, 24253570
03/11/25, 379.00, 386.00, 376.91, 380.45, 30380180
03/10/25, 385.84, 386.40, 377.22, 380.16, 32840129
03/07/25, 392.32, 394.80, 385.54, 393.31, 22034090
03/06/25, 394.28, 402.15, 392.6777, 396.89, 23304631
03/05/25, 389.34, 401.67, 388.81, 401.02, 23433131
03/04/25, 383.40, 392.58, 381.00, 388.61, 29342920
03/03/25, 398.82, 398.82, 386.155, 388.49, 23007730
02/28/25, 392.655, 397.63, 386.57, 396.99, 32845660
02/27/25, 401.265, 405.74, 392.17, 392.53, 21127410
02/26/25, 398.01, 403.60, 394.245, 399.73, 19618949
02/25/25, 401.10, 401.915, 396.70, 397.90, 29387400
02/24/25, 408.51, 409.37, 399.32, 404.00, 26443660
02/21/25, 417.335, 418.048, 407.89, 408.21, 27524801
02/20/25, 415.29, 419.31, 412.54, 416.13, 23508730
02/19/25, 407.88, 415.49, 407.65, 414.77, 24114199
02/18/25, 408.00, 410.597, 406.50, 409.64, 21423051
02/14/25, 407.79, 408.91, 405.88, 408.43, 22758461
02/13/25, 407.00, 411.00, 406.36, 410.54, 23891730
02/12/25, 407.21, 410.75, 404.3673, 409.04, 19121730
02/11/25, 409.64, 412.49, 409.30, 411.44, 18140590
02/10/25, 413.71, 415.4624, 410.92, 412.22, 20817920
02/07/25, 416.48, 418.65, 408.10, 409.75, 22886840
02/06/25, 414.00, 418.20, 414.00, 415.82, 16309760
02/05/25, 412.35, 413.827, 410.40, 413.29, 16336190
02/04/25, 412.685, 413.9199, 409.74, 412.37, 20532100
02/03/25, 411.60, 415.41, 408.66, 410.92, 25679150
01/31/25, 418.98, 420.69, 414.91, 415.06, 34223391
01/30/25, 418.77, 422.86, 413.16, 414.99, 54586262
01/29/25, 446.69, 446.88, 440.40, 442.33, 23581369
01/28/25, 434.60, 448.38, 431.38, 447.20, 23491699
01/27/25, 424.01, 435.20, 423.50, 434.56, 35647809
01/24/25, 445.16, 446.65, 441.40, 444.06, 15549450
01/23/25, 442.00, 446.75, 441.5048, 446.71, 18389270
01/22/25, 437.56, 447.27, 436.00, 446.20, 27803811
01/21/25, 430.20, 430.8999, 425.595, 428.50, 26085699
01/17/25, 434.085, 434.48, 428.17, 429.03, 26197510
01/16/25, 428.695, 429.49, 424.39, 424.58, 15300020
01/15/25, 419.13, 428.15, 418.265, 426.31, 19637840
01/14/25, 417.81, 419.74, 410.72, 415.67, 16935859
01/13/25, 415.235, 418.50, 412.29, 417.19, 17604779
01/10/25, 424.63, 424.71, 415.02, 418.95, 20201131
01/08/25, 423.46, 426.97, 421.54, 424.56, 15054580
01/07/25, 429.00, 430.65, 420.80, 422.37, 18139070
01/06/25, 428.00, 434.32, 425.4774, 427.85, 20573650
01/03/25, 421.08, 424.03, 419.54, 423.35, 16662939
01/02/25, 425.53, 426.07, 414.85, 418.58, 16896471
12/31/24, 426.10, 426.73, 420.66, 421.50, 13246510
12/30/24, 426.06, 427.55, 421.90, 424.83, 13158700
12/27/24, 434.60, 435.22, 426.35, 430.53, 18117711
12/26/24, 439.08, 440.94, 436.63, 438.11, 8199927
12/24/24, 434.65, 439.60, 434.19, 439.33, 7164543
12/23/24, 436.74, 437.65, 432.83, 435.25, 19152520
12/20/24, 433.11, 443.74, 428.63, 436.60, 64263688
12/19/24, 441.62, 443.1834, 436.32, 437.03, 22963680
12/18/24, 451.32, 452.65, 437.02, 437.39, 24444551
12/17/24, 451.01, 455.29, 449.57, 454.46, 22733490
12/16/24, 447.27, 452.18, 445.28, 451.59, 23598830
12/13/24, 448.435, 451.43, 445.58, 447.27, 20177830
12/12/24, 449.11, 456.1648, 449.11, 449.56, 20834779
12/11/24, 444.05, 450.35, 444.05, 448.99, 19200211
12/10/24, 444.39, 449.62, 441.60, 443.33, 18469461
12/09/24, 442.60, 448.33, 440.50, 446.02, 19144391
12/06/24, 442.30, 446.10, 441.7703, 443.57, 18821000
12/05/24, 437.92, 444.66, 436.171, 442.62, 21697779
12/04/24, 433.03, 439.67, 432.63, 437.42, 26009430
12/03/24, 429.84, 432.47, 427.74, 431.20, 18301990
12/02/24, 421.57, 433.00, 421.31, 430.98, 20207221
11/29/24, 420.09, 424.8849, 417.80, 423.46, 16271920
11/27/24, 425.105, 427.2299, 422.02, 422.99, 18332439
11/26/24, 419.585, 429.0414, 418.85, 427.99, 23458891
11/25/24, 418.38, 421.08, 414.85, 418.79, 27691090
11/22/24, 411.365, 417.40, 411.06, 417.00, 24814631
11/21/24, 419.50, 419.78, 410.2887, 412.87, 20780160
11/20/24, 416.87, 417.29, 410.58, 415.49, 19191660
11/19/24, 413.11, 417.94, 411.55, 417.79, 18133529
11/18/24, 414.87, 418.4037, 412.10, 415.76, 24742010
11/15/24, 419.82, 422.80, 413.64, 415.00, 28247641
11/14/24, 425.00, 428.17, 420.00, 426.89, 30246881
11/13/24, 421.64, 429.325, 418.21, 425.20, 21502189
11/12/24, 418.25, 424.44, 417.20, 423.03, 19401199
11/11/24, 422.515, 424.81, 416.00, 418.01, 24503320
11/08/24, 425.32, 426.50, 421.78, 422.54, 16891410
11/07/24, 421.28, 426.85, 419.88, 425.43, 19901779
11/06/24, 412.42, 420.45, 410.52, 420.18, 26681840
11/05/24, 408.37, 414.90, 408.08, 411.46, 17626010
11/04/24, 409.80, 410.415, 405.5713, 408.46, 19672289
11/01/24, 409.01, 415.50, 407.50, 410.37, 24230439
10/31/24, 415.36, 416.16, 406.30, 406.35, 53970980
10/30/24, 437.435, 438.50, 432.10, 432.53, 29749150
10/29/24, 428.00, 433.17, 425.8001, 431.95, 17644080
10/28/24, 431.655, 431.94, 426.30, 426.59, 14882440
10/25/24, 426.76, 432.52, 426.565, 428.15, 16899061
10/24/24, 425.325, 425.9782, 422.40, 424.73, 13581630
10/23/24, 430.855, 431.08, 422.53, 424.60, 19654381
10/22/24, 418.49, 430.5793, 418.04, 427.51, 25482199
10/21/24, 416.12, 418.96, 413.7501, 418.78, 14206120
10/18/24, 417.14, 419.65, 416.2601, 418.16, 17145320
10/17/24, 422.36, 422.50, 415.59, 416.72, 14820000
10/16/24, 415.17, 416.36, 410.48, 416.12, 15508930
10/15/24, 422.18, 422.48, 415.26, 418.74, 18900199
10/14/24, 417.77, 424.04, 417.52, 419.14, 16653090
10/11/24, 416.135, 417.13, 413.25, 416.32, 14144940
10/10/24, 415.225, 417.35, 413.15, 415.84, 13848380
10/09/24, 415.86, 420.38, 414.30, 417.46, 14974260
10/08/24, 410.90, 415.66, 408.17, 414.71, 19229260
10/07/24, 416.00, 417.11, 409.00, 409.54, 20919760
10/04/24, 418.24, 419.75, 414.97, 416.06, 19190910
10/03/24, 417.63, 419.55, 414.29, 416.54, 13686420
10/02/24, 422.58, 422.82, 416.71, 417.13, 16582260
10/01/24, 428.45, 428.48, 418.81, 420.69, 19092949
09/30/24, 428.21, 430.42, 425.37, 430.30, 16854609
09/27/24, 431.52, 431.85, 427.47, 428.02, 14896130
09/26/24, 435.085, 435.30, 429.13, 431.31, 14492040
09/25/24, 429.83, 433.119, 428.57, 432.11, 13396360
09/24/24, 433.00, 433.35, 426.10, 429.17, 17015750
09/23/24, 434.28, 436.46, 430.3889, 433.51, 15128890
09/20/24, 437.22, 439.24, 434.22, 435.27, 55167113
09/19/24, 441.225, 441.50, 436.90, 438.69, 21706561
09/18/24, 435.00, 436.03, 430.41, 430.81, 18898039
09/17/24, 440.23, 441.85, 432.27, 435.15, 18874230
09/16/24, 430.60, 433.53, 428.22, 431.34, 13834700
09/13/24, 425.825, 431.83, 425.46, 430.59, 15874560
09/12/24, 423.31, 427.3692, 419.75, 427.00, 17418760
09/11/24, 415.50, 423.99, 409.58, 423.04, 19266920
09/10/24, 408.20, 416.33, 407.70, 414.20, 19594289
09/09/24, 407.24, 408.65, 402.15, 405.72, 15295130
09/06/24, 409.06, 410.65, 400.80, 401.70, 19609529
09/05/24, 407.62, 413.10, 406.13, 408.39, 14195520
09/04/24, 405.91, 411.24, 404.37, 408.90, 15135810
09/03/24, 417.91, 419.88, 407.03, 409.44, 20294500
08/30/24, 415.60, 417.49, 412.13, 417.14, 24308320
08/29/24, 414.94, 422.05, 410.60, 413.12, 17045240
08/28/24, 414.88, 415.00, 407.31, 410.60, 14882660
08/27/24, 412.86, 414.36, 410.25, 413.84, 13492910
08/26/24, 416.365, 417.2799, 411.34, 413.49, 13152830
08/23/24, 416.98, 419.26, 412.09, 416.79, 18493779
08/22/24, 424.36, 426.7899, 414.61, 415.55, 19361900
08/21/24, 424.075, 426.40, 421.72, 424.14, 16067300
08/20/24, 421.70, 425.86, 421.64, 424.80, 16387580
08/19/24, 418.96, 421.75, 416.46, 421.53, 15233960
08/16/24, 420.60, 421.34, 417.30, 418.47, 22775590
08/15/24, 419.80, 421.11, 417.66, 421.03, 20752141
08/14/24, 414.80, 417.72, 412.4456, 416.86, 18266980
08/13/24, 409.59, 414.95, 409.57, 414.01, 19414270
08/12/24, 407.06, 408.76, 404.2434, 406.81, 16762881
08/09/24, 404.03, 408.05, 402.2624, 406.02, 19276670
08/08/24, 402.44, 405.86, 399.9407, 402.69, 20203029
08/07/24, 408.635, 410.08, 397.47, 398.43, 20650910
08/06/24, 400.00, 405.67, 398.50, 399.61, 24946529
08/05/24, 389.17, 401.04, 385.58, 395.15, 40709238
08/02/24, 412.49, 415.00, 404.34, 408.49, 29437900
08/01/24, 420.785, 427.46, 413.0901, 417.11, 30296400
07/31/24, 420.495, 421.775, 412.21, 418.35, 42891367
07/30/24, 427.72, 429.05, 417.36, 422.92, 32687580
07/29/24, 431.58, 432.15, 424.7042, 426.73, 15125840
07/26/24, 418.20, 428.915, 417.27, 425.27, 23583840
07/25/24, 428.80, 429.80, 417.51, 418.40, 29943801
07/24/24, 440.45, 441.48, 427.585, 428.90, 26805801
07/23/24, 443.895, 448.39, 443.10, 444.85, 13107050
07/22/24, 441.79, 444.60, 438.9125, 442.94, 15808760
07/19/24, 433.10, 441.14, 432.00, 437.11, 20940420
07/18/24, 444.34, 444.65, 434.40, 440.37, 20794820
07/17/24, 442.59, 444.85, 439.18, 443.52, 21754020
07/16/24, 454.22, 454.30, 446.66, 449.52, 17175680
07/15/24, 453.30, 457.26, 451.43, 453.96, 14429450
07/12/24, 454.325, 456.36, 450.645, 453.55, 16324270
07/11/24, 462.98, 464.78, 451.55, 454.70, 23111180
07/10/24, 461.22, 466.46, 458.855, 466.25, 18196100
07/09/24, 467.00, 467.33, 458.00, 459.54, 17228510
07/08/24, 466.55, 467.70, 464.46, 466.24, 12962320
07/05/24, 459.61, 468.35, 458.965, 467.56, 16000290
07/03/24, 458.19, 461.02, 457.88, 460.77, 9932830
07/02/24, 453.20, 459.59, 453.113, 459.28, 13979780
07/01/24, 448.66, 457.37, 445.66, 456.73, 17662820
06/28/24, 453.07, 455.38, 446.41, 446.95, 28362270
06/27/24, 452.175, 456.17, 451.77, 452.85, 14806320
06/26/24, 449.00, 453.60, 448.19, 452.16, 16507029
06/25/24, 448.25, 451.42, 446.75, 450.95, 16747529
06/24/24, 449.80, 452.75, 446.41, 447.67, 15913720
06/21/24, 447.38, 450.58, 446.51, 449.78, 34486168
06/20/24, 446.30, 446.53, 441.27, 445.70, 19877381
06/18/24, 449.705, 450.14, 444.89, 446.34, 17112500
06/17/24, 442.585, 450.94, 440.72, 448.37, 20790029
06/14/24, 438.275, 443.1376, 436.721, 442.57, 13581990
06/13/24, 440.85, 443.39, 439.37, 441.58, 15960570
06/12/24, 435.32, 443.40, 433.25, 441.06, 22366230
06/11/24, 425.475, 432.82, 425.25, 432.68, 14551100
06/10/24, 424.70, 428.08, 423.89, 427.87, 14003030
06/07/24, 426.20, 426.28, 423.00, 423.85, 13621650
06/06/24, 424.01, 425.31, 420.58, 424.52, 14861250
06/05/24, 417.81, 424.08, 416.30, 424.01, 16988039
06/04/24, 412.43, 416.44, 409.675, 416.07, 14348920
06/03/24, 415.525, 416.43, 408.9234, 413.52, 17484680
05/31/24, 416.75, 416.75, 404.51, 415.13, 47995246
05/30/24, 424.30, 424.30, 414.24, 414.67, 28424850
05/29/24, 425.69, 430.94, 425.69, 429.17, 15517130
05/28/24, 429.63, 430.82, 426.60, 430.32, 15718020
05/24/24, 427.19, 431.055, 424.41, 430.16, 11855290
05/23/24, 432.97, 433.60, 425.424, 427.00, 17211689
05/22/24, 430.09, 432.41, 427.13, 430.52, 18073699
05/21/24, 426.825, 432.97, 424.85, 429.04, 21453260
05/20/24, 420.21, 426.77, 419.99, 425.34, 16272140
05/17/24, 422.54, 422.92, 418.025, 420.21, 15352240
05/16/24, 421.80, 425.42, 420.35, 420.99, 17530051
05/15/24, 417.90, 423.81, 417.27, 423.08, 22239529
05/14/24, 412.02, 417.49, 411.55, 416.56, 15109310
05/13/24, 418.01, 418.348, 410.82, 413.72, 15440230
05/10/24, 412.935, 415.38, 411.80, 414.74, 13402280
05/09/24, 410.57, 412.72, 409.10, 412.32, 14689730
05/08/24, 408.17, 412.23, 406.7132, 410.54, 11792310
05/07/24, 414.66, 414.67, 409.09, 409.34, 20018230
05/06/24, 408.76, 413.93, 406.3701, 413.54, 16996641
05/03/24, 402.28, 407.15, 401.86, 406.66, 17446721
05/02/24, 397.66, 399.93, 394.6515, 397.84, 17709359
05/01/24, 392.61, 401.7199, 390.31, 394.94, 23562480
04/30/24, 401.49, 402.16, 389.17, 389.33, 28781369
04/29/24, 405.25, 406.32, 399.19, 402.25, 19582090
04/26/24, 412.17, 413.00, 405.7601, 406.32, 29694650
04/25/24, 394.03, 399.8899, 388.03, 399.04, 40586449
04/24/24, 409.56, 412.47, 406.78, 409.06, 15065330
04/23/24, 404.235, 408.20, 403.06, 407.57, 15734500
04/22/24, 400.08, 402.85, 395.75, 400.96, 20286881
04/19/24, 404.03, 405.48, 397.77, 399.12, 30565789
04/18/24, 410.63, 411.89, 403.95, 404.27, 21029920
04/17/24, 417.25, 418.88, 410.33, 411.84, 15855490
04/16/24, 414.57, 418.40, 413.7301, 414.58, 16765619
04/15/24, 426.60, 426.82, 413.43, 413.64, 20273539
04/12/24, 424.05, 425.1794, 419.77, 421.90, 19253750
04/11/24, 425.82, 429.37, 422.36, 427.93, 17966420
04/10/24, 422.19, 424.03, 419.70, 423.26, 16216580
04/09/24, 426.44, 427.74, 421.62, 426.28, 12512290
04/08/24, 425.17, 427.28, 423.30, 424.59, 14272390
04/05/24, 420.01, 426.51, 418.32, 425.52, 16554760
04/04/24, 424.99, 428.67, 417.57, 417.88, 19370881
04/03/24, 419.73, 423.26, 419.085, 420.45, 16502260
04/02/24, 420.11, 422.38, 417.84, 421.44, 17911990
04/01/24, 423.95, 427.89, 422.22, 424.57, 16315960
03/28/24, 420.96, 421.87, 419.12, 420.72, 21871160
03/27/24, 424.44, 424.45, 419.01, 421.43, 16704980
03/26/24, 425.61, 425.99, 421.35, 421.65, 16725650
03/25/24, 425.24, 427.41, 421.61, 422.86, 18060449
03/22/24, 429.70, 429.86, 426.07, 428.74, 17648471
03/21/24, 429.83, 430.82, 427.16, 429.37, 21296221
03/20/24, 422.00, 425.96, 420.66, 425.23, 17860090
03/19/24, 417.83, 421.6656, 415.55, 421.41, 19837920
03/18/24, 414.25, 420.73, 413.78, 417.32, 20105980
03/15/24, 419.29, 422.60, 412.79, 416.42, 45079898
03/14/24, 420.24, 427.82, 417.99, 425.22, 34157301
03/13/24, 418.10, 418.18, 411.45, 415.10, 17115930
03/12/24, 407.62, 415.57, 406.79, 415.28, 22457000
03/11/24, 403.762, 405.68, 401.26, 404.52, 16120750
03/08/24, 407.96, 410.42, 404.33, 406.22, 18002189
03/07/24, 406.12, 409.78, 402.24, 409.14, 18718480
03/06/24, 402.97, 405.16, 398.39, 402.09, 22344150
03/05/24, 413.96, 414.25, 400.64, 402.65, 26919180
03/04/24, 413.44, 417.35, 412.32, 414.92, 17595961
03/01/24, 411.27, 415.87, 410.88, 415.50, 17823449
02/29/24, 408.64, 414.20, 405.92, 413.64, 31947260
02/28/24, 408.175, 409.30, 405.3201, 407.72, 13183130
02/27/24, 407.99, 408.32, 403.85, 407.48, 14835830
02/26/24, 411.455, 412.16, 407.36, 407.54, 16193510
02/23/24, 415.67, 415.86, 408.97, 410.34, 16295880
02/22/24, 410.19, 412.83, 408.57, 411.65, 27009869
02/21/24, 400.17, 402.29, 397.22, 402.18, 18631070
02/20/24, 403.24, 404.49, 398.01, 402.79, 24307920
02/16/24, 407.96, 408.29, 403.44, 404.06, 22296500
02/15/24, 408.14, 409.13, 404.29, 406.56, 21825529
02/14/24, 408.07, 409.84, 404.57, 409.49, 20401189
02/13/24, 404.94, 410.071, 403.39, 406.32, 27824939
02/12/24, 420.555, 420.74, 414.75, 415.26, 21202920
02/09/24, 415.25, 420.82, 415.09, 420.55, 22032840
02/08/24, 414.05, 415.56, 412.53, 414.11, 21225260
02/07/24, 407.44, 414.30, 407.40, 414.05, 22340529
02/06/24, 405.88, 407.97, 402.91, 405.49, 18382619
02/05/24, 409.90, 411.16, 403.99, 405.65, 25352289
02/02/24, 403.81, 412.65, 403.56, 411.22, 28256670
02/01/24, 401.83, 408.00, 401.80, 403.78, 30657730
01/31/24, 406.96, 415.32, 397.21, 397.58, 47871102
01/30/24, 412.26, 413.05, 406.4501, 408.59, 33477609
01/29/24, 406.06, 409.98, 404.33, 409.72, 24510240
01/26/24, 404.37, 406.17, 402.43, 403.93, 17803270
01/25/24, 404.32, 407.01, 402.5294, 404.87, 21021160
01/24/24, 401.54, 405.63, 400.45, 402.56, 24866949
01/23/24, 395.75, 399.38, 393.93, 398.90, 20525881
01/22/24, 400.02, 400.62, 393.59, 396.51, 27016900
01/19/24, 395.76, 398.67, 393.50, 398.67, 29331141
01/18/24, 391.72, 393.99, 390.12, 393.87, 23392070
01/17/24, 387.98, 390.11, 384.81, 389.47, 22234109
01/16/24, 393.66, 394.03, 387.6229, 390.27, 27202270
01/12/24, 385.49, 388.68, 384.65, 388.47, 21661150
01/11/24, 386.00, 390.68, 380.38, 384.63, 27850850
01/10/24, 376.37, 384.17, 376.32, 382.77, 25514250
01/09/24, 372.01, 375.99, 371.19, 375.79, 20829949
01/08/24, 369.30, 375.20, 369.01, 374.69, 23133971
01/05/24, 368.97, 372.06, 366.50, 367.75, 21004580
01/04/24, 370.665, 373.10, 367.17, 367.94, 20901500
01/03/24, 369.01, 373.2562, 368.51, 370.60, 23083471
01/02/24, 373.86, 375.90, 366.771, 370.87, 25258631
12/29/23, 376.00, 377.16, 373.48, 376.04, 18730840
12/28/23, 375.37, 376.458, 374.16, 375.28, 14327010
12/27/23, 373.69, 375.06, 372.8116, 374.07, 14905410
12/26/23, 375.00, 376.94, 373.50, 374.66, 12673050
12/22/23, 373.68, 375.18, 372.71, 374.58, 17107480
12/21/23, 372.56, 374.41, 370.04, 373.54, 17708010
12/20/23, 375.00, 376.03, 370.53, 370.62, 26316650
12/19/23, 371.49, 373.26, 369.84, 373.26, 20603660
12/18/23, 369.45, 373.00, 368.68, 372.65, 21802881
12/15/23, 366.85, 372.40, 366.28, 370.73, 78502320
12/14/23, 373.31, 373.76, 364.13, 365.93, 43277461
12/13/23, 376.02, 377.6361, 370.77, 374.37, 30955529
12/12/23, 370.85, 374.42, 370.46, 374.38, 24838250
12/11/23, 368.48, 371.60, 366.10, 371.30, 27708760
12/08/23, 369.20, 374.46, 368.23, 374.23, 20154369
12/07/23, 368.23, 371.4527, 366.32, 370.95, 23118859
12/06/23, 373.54, 374.18, 368.03, 368.80, 21182070
12/05/23, 366.45, 373.075, 365.621, 372.52, 23065039
12/04/23, 369.10, 369.52, 362.90, 369.14, 32063311
12/01/23, 376.76, 378.16, 371.31, 374.51, 33040469
11/30/23, 378.49, 380.09, 375.47, 378.91, 30554420
11/29/23, 383.76, 384.30, 377.44, 378.85, 28963400
11/28/23, 378.35, 383.00, 378.16, 382.70, 20453109
11/27/23, 376.78, 380.64, 376.20, 378.61, 22179230
11/24/23, 377.33, 377.97, 375.135, 377.43, 10176650
11/22/23, 378.00, 379.7899, 374.965, 377.85, 23361180
11/21/23, 375.67, 376.2215, 371.12, 373.07, 28423150
