Date, Open, High, Low, Close, Volume
11/17/23, 142.66, 145.23, 142.545, 145.18, 49678441
11/16/23, 140.91, 143.32, 139.52, 142.83, 49653512
11/15/23, 147.06, 147.29, 142.59, 143.20, 63875719
11/14/23, 145.00, 147.26, 144.68, 145.80, 56674551
11/13/23, 142.08, 143.23, 140.67, 142.59, 35680566
11/10/23, 140.46, 143.65, 139.91, 143.56, 49349941
11/09/23, 142.02, 142.65, 139.84, 140.60, 36235367
11/08/23, 142.97, 143.12, 141.2183, 142.08, 44521660
11/07/23, 140.55, 143.37, 140.50, 142.71, 53553539
11/06/23, 138.76, 140.73, 138.36, 139.74, 44970422
11/03/23, 138.99, 139.49, 137.45, 138.60, 44059809
11/02/23, 138.73, 138.81, 136.47, 138.07, 52236688
11/01/23, 133.96, 137.35, 133.71, 137.00, 61529406
10/31/23, 132.75, 133.57, 131.71, 133.09, 51589379
10/30/23, 129.72, 133.00, 128.56, 132.71, 72485539
10/27/23, 126.20, 130.02, 125.52, 127.74, 125309297
10/26/23, 120.63, 121.6393, 118.35, 119.57, 100419508
10/25/23, 126.04, 126.34, 120.79, 121.39, 74577539
10/24/23, 127.74, 128.80, 126.34, 128.56, 46477359
10/23/23, 124.63, 127.88, 123.98, 126.56, 48259953
10/20/23, 128.05, 128.17, 124.97, 125.17, 56406406
10/19/23, 130.565, 132.24, 127.47, 128.40, 60961359
10/18/23, 129.90, 130.6699, 127.51, 128.13, 42699480
10/17/23, 130.39, 132.58, 128.71, 131.47, 49344551
10/16/23, 130.69, 133.07, 130.425, 132.55, 42832922
10/13/23, 132.98, 133.3145, 128.95, 129.79, 45824688
10/12/23, 132.17, 134.48, 131.23, 132.33, 55528578
10/11/23, 129.74, 132.05, 129.61, 131.83, 40741840
10/10/23, 128.82, 130.74, 128.05, 129.48, 42178621
10/09/23, 126.22, 128.79, 124.76, 128.26, 38773738
10/06/23, 124.16, 128.45, 124.13, 127.96, 46836699
10/05/23, 126.71, 126.73, 124.33, 125.96, 39660641
10/04/23, 126.06, 127.36, 125.68, 127.00, 44203871
10/03/23, 128.06, 128.52, 124.2544, 124.72, 51564992
10/02/23, 127.28, 130.47, 126.54, 129.46, 48029738
09/29/23, 128.20, 129.15, 126.32, 127.12, 62411727
09/28/23, 124.04, 126.5801, 123.04, 125.98, 54554969
09/27/23, 125.76, 127.48, 124.13, 125.98, 66553445
09/26/23, 130.12, 130.39, 125.28, 125.98, 73048211
09/25/23, 129.36, 131.78, 128.77, 131.27, 46017832
09/22/23, 131.11, 132.03, 128.52, 129.12, 59904352
09/21/23, 131.94, 132.24, 129.31, 129.33, 70343344
09/20/23, 138.55, 139.37, 135.20, 135.29, 46263719
09/19/23, 138.70, 138.84, 135.56, 137.63, 61482473
09/18/23, 140.48, 141.75, 139.22, 139.98, 42823480
09/15/23, 142.69, 143.57, 140.09, 140.39, 102909297
09/14/23, 145.08, 145.86, 142.95, 144.72, 64033609
09/13/23, 140.95, 144.98, 140.865, 144.85, 60465180
09/12/23, 142.32, 143.00, 140.61, 141.23, 42668449
09/11/23, 138.75, 143.62, 138.64, 143.10, 56764527
09/08/23, 136.86, 138.8519, 136.75, 138.23, 38365930
09/07/23, 133.90, 138.03, 133.16, 137.85, 48498910
09/06/23, 136.32, 137.45, 134.61, 135.36, 41785512
09/05/23, 137.73, 137.80, 135.82, 137.27, 40636738
09/01/23, 139.455, 139.96, 136.875, 138.12, 40991539
08/31/23, 135.06, 138.7885, 135.00, 138.01, 58781312
08/30/23, 134.93, 135.68, 133.92, 135.07, 36137020
08/29/23, 133.38, 135.14, 133.25, 134.91, 38646090
08/28/23, 133.78, 133.95, 131.85, 133.14, 34108406
08/25/23, 132.47, 133.87, 130.58, 133.26, 44147449
08/24/23, 136.40, 136.775, 131.83, 131.84, 43646246
08/23/23, 134.50, 135.95, 133.22, 135.52, 42801039
08/22/23, 135.08, 135.65, 133.73, 134.25, 32935102
08/21/23, 133.74, 135.185, 132.71, 134.68, 41442480
08/18/23, 131.62, 134.065, 131.15, 133.22, 48497699
08/17/23, 135.46, 136.085, 133.53, 133.98, 48354090
08/16/23, 137.19, 137.27, 135.01, 135.07, 41675898
08/15/23, 140.05, 141.2778, 137.23, 137.67, 42781520
08/14/23, 138.30, 140.59, 137.75, 140.57, 47148699
08/11/23, 137.40, 139.33, 137.00, 138.41, 42905832
08/10/23, 139.075, 140.41, 137.49, 138.56, 58928398
08/09/23, 139.97, 140.32, 137.10, 137.85, 50017352
08/08/23, 140.62, 140.84, 138.42, 139.94, 51710500
08/07/23, 140.99, 142.54, 138.95, 142.22, 71213109
08/04/23, 141.06, 143.63, 139.32, 139.57, 153128500
08/03/23, 127.48, 129.84, 126.41, 128.91, 91163742
08/02/23, 130.154, 130.23, 126.82, 128.21, 51027609
08/01/23, 133.55, 133.69, 131.6199, 131.69, 42298930
07/31/23, 133.20, 133.87, 132.38, 133.68, 41901520
07/28/23, 129.69, 133.01, 129.33, 132.21, 46317379
07/27/23, 131.00, 132.63, 127.79, 128.25, 52610660
07/26/23, 126.51, 129.08, 126.11, 128.15, 53910090
07/25/23, 129.31, 129.58, 128.53, 129.13, 39236660
07/24/23, 130.305, 131.66, 128.35, 128.80, 45671539
07/21/23, 131.34, 131.37, 128.415, 130.00, 133307297
07/20/23, 134.07, 134.7915, 129.33, 129.96, 59820578
07/19/23, 133.39, 135.99, 132.53, 135.36, 54531039
07/18/23, 132.71, 133.86, 131.355, 132.83, 54969129
07/17/23, 134.56, 135.62, 133.21, 133.56, 48450199
07/14/23, 134.06, 136.65, 134.06, 134.68, 54487090
07/13/23, 134.04, 134.67, 132.71, 134.30, 61170879
07/12/23, 130.31, 131.26, 128.83, 130.80, 54022848
07/11/23, 127.75, 129.77, 127.35, 128.78, 49951461
07/10/23, 129.07, 129.28, 125.915, 127.13, 61889289
07/07/23, 128.59, 130.97, 128.1294, 129.78, 41992246
07/06/23, 128.25, 128.73, 127.37, 128.36, 40697848
07/05/23, 130.24, 131.40, 129.64, 130.38, 35895406
07/03/23, 130.82, 131.85, 130.065, 130.22, 27939570
06/30/23, 129.47, 131.245, 128.95, 130.36, 54350680
06/29/23, 128.77, 129.26, 127.255, 127.90, 40760961
06/28/23, 128.94, 131.48, 128.44, 129.04, 52149512
06/27/23, 128.63, 130.085, 127.55, 129.18, 46801008
06/26/23, 129.33, 131.49, 127.10, 127.33, 59989320
06/23/23, 129.11, 130.84, 128.28, 129.33, 71927773
06/22/23, 125.31, 130.33, 125.14, 130.15, 90354570
06/21/23, 125.64, 126.73, 123.85, 124.83, 52137672
06/20/23, 124.97, 127.25, 124.50, 125.78, 56930121
06/16/23, 127.71, 127.90, 125.30, 125.49, 84247102
06/15/23, 125.21, 127.69, 124.32, 127.11, 60458473
06/14/23, 126.70, 126.95, 124.12, 126.42, 52422461
06/13/23, 128.12, 128.41, 125.18, 126.66, 50564793
06/12/23, 124.02, 126.78, 123.53, 126.57, 51473379
06/09/23, 124.08, 125.80, 123.19, 123.43, 51396020
06/08/23, 123.01, 125.625, 122.2579, 124.25, 62159273
06/07/23, 127.01, 127.365, 120.63, 121.23, 95663281
06/06/23, 125.07, 127.40, 125.00, 126.61, 45695207
06/05/23, 123.36, 125.80, 123.03, 125.30, 47950129
06/02/23, 124.92, 126.39, 124.015, 124.25, 61264406
06/01/23, 120.69, 123.49, 119.93, 122.77, 54375129
05/31/23, 121.45, 122.04, 119.17, 120.58, 72800789
05/30/23, 122.37, 122.92, 119.855, 121.66, 64314809
05/26/23, 116.04, 121.50, 116.02, 120.11, 96779891
05/25/23, 116.63, 116.87, 114.31, 115.00, 66496680
05/24/23, 115.35, 117.34, 115.02, 116.75, 63487941
05/23/23, 114.27, 117.14, 113.78, 114.99, 67576258
05/22/23, 116.77, 116.77, 114.25, 115.01, 70741117
05/19/23, 118.16, 118.31, 115.70, 116.25, 55056312
05/18/23, 116.69, 118.60, 116.335, 118.15, 73174086
05/17/23, 114.89, 115.83, 114.22, 115.50, 65655180
05/16/23, 111.05, 114.7899, 111.05, 113.40, 71472914
05/15/23, 111.15, 112.29, 109.25, 111.20, 53011152
05/12/23, 112.16, 112.64, 109.3185, 110.26, 49852672
05/11/23, 111.03, 113.28, 110.49, 112.18, 74924844
05/10/23, 108.10, 110.67, 108.05, 110.19, 78627617
05/09/23, 105.48, 106.79, 105.1567, 106.62, 44089359
05/08/23, 105.04, 106.095, 104.7001, 105.83, 49430910
05/05/23, 104.27, 105.76, 103.55, 105.655, 56951738
05/04/23, 104.04, 105.39, 103.3117, 104.00, 45345520
05/03/23, 103.735, 105.96, 103.28, 103.65, 65051930
05/02/23, 101.47, 103.90, 101.15, 103.63, 73469352
05/01/23, 104.95, 105.23, 101.82, 102.05, 74728094
04/28/23, 107.73, 109.48, 104.33, 105.45, 130715906
04/27/23, 108.16, 110.86, 106.80, 109.82, 149961203
04/26/23, 105.04, 106.62, 104.10, 104.98, 73803789
04/25/23, 104.91, 105.45, 102.45, 102.57, 65026820
04/24/23, 107.655, 109.23, 105.07, 106.21, 69575609
04/21/23, 106.10, 108.15, 105.08, 106.96, 86774195
04/20/23, 103.53, 105.25, 103.21, 103.81, 57696871
04/19/23, 101.58, 105.12, 101.39, 104.30, 58398887
04/18/23, 103.95, 104.20, 101.52, 102.30, 39790520
04/17/23, 103.16, 103.73, 101.59, 102.74, 39919461
04/14/23, 102.07, 103.2013, 101.11, 102.51, 51450520
04/13/23, 98.95, 102.57, 98.71, 102.40, 67925133
04/12/23, 100.40, 100.51, 97.705, 97.83, 56735008
04/11/23, 100.80, 101.00, 99.01, 99.92, 60417848
04/10/23, 100.96, 102.20, 99.57, 102.17, 37261191
04/06/23, 100.75, 102.3817, 99.8008, 102.06, 43808020
04/05/23, 103.91, 103.91, 100.7506, 101.10, 45175391
04/04/23, 102.75, 104.20, 102.11, 103.95, 48662500
04/03/23, 102.30, 103.29, 101.43, 102.41, 41135727
03/31/23, 102.16, 103.49, 101.95, 103.29, 56750320
03/30/23, 101.55, 103.04, 101.01, 102.00, 53633398
03/29/23, 98.69, 100.4218, 98.56, 100.25, 49783281
03/28/23, 98.11, 98.44, 96.29, 97.24, 38720047
03/27/23, 99.07, 99.34, 97.08, 98.04, 46721301
03/24/23, 98.065, 98.30, 96.40, 98.13, 56144801
03/23/23, 100.43, 101.06, 97.62, 98.71, 57559312
03/22/23, 100.45, 102.10, 98.61, 98.70, 57475367
03/21/23, 98.14, 100.845, 98.00, 100.61, 58597281
03/20/23, 98.41, 98.48, 95.70, 97.71, 62388910
03/17/23, 99.79, 100.66, 97.455, 98.95, 87300242
03/16/23, 95.75, 100.99, 95.61, 100.04, 84558930
03/15/23, 93.22, 96.67, 93.07, 96.20, 70731789
03/14/23, 93.83, 95.07, 92.71, 94.88, 60912672
03/13/23, 89.97, 94.02, 88.12, 92.43, 72397047
03/10/23, 92.67, 93.57, 90.245, 90.73, 69827484
03/09/23, 93.68, 96.21, 92.18, 92.25, 56218711
03/08/23, 93.60, 94.165, 92.18, 93.92, 44899129
03/07/23, 94.06, 95.09, 92.78, 93.55, 49100672
03/06/23, 95.19, 96.545, 93.74, 93.75, 52112359
03/03/23, 92.74, 94.94, 92.66, 94.90, 55759609
03/02/23, 91.41, 92.23, 90.39, 92.13, 55574820
03/01/23, 93.87, 94.68, 91.59, 92.17, 52299520
02/28/23, 93.14, 94.69, 92.92, 94.23, 43959289
02/27/23, 94.28, 94.78, 93.14, 93.76, 47470320
02/24/23, 93.53, 94.14, 92.3186, 93.50, 57053809
02/23/23, 96.12, 96.43, 93.67, 95.82, 48466992
02/22/23, 95.10, 97.01, 94.80, 95.79, 59534090
02/21/23, 95.335, 95.605, 94.27, 94.58, 56580359
02/17/23, 97.80, 97.94, 95.65, 97.20, 60029406
02/16/23, 99.21, 100.63, 98.10, 98.15, 56339168
02/15/23, 99.09, 101.17, 98.45, 101.16, 48053879
02/14/23, 98.41, 100.9207, 97.52, 99.70, 56202898
02/13/23, 97.85, 99.68, 96.91, 99.54, 52841461
02/10/23, 97.56, 98.8163, 96.23, 97.61, 52740129
02/09/23, 101.32, 101.78, 97.57, 98.24, 64622488
02/08/23, 102.04, 102.6699, 98.775, 100.05, 75878305
02/07/23, 101.17, 102.41, 98.08, 102.11, 119501297
02/06/23, 102.925, 103.9484, 100.65, 102.18, 81945203
02/03/23, 105.26, 108.78, 102.52, 103.39, 144374797
02/02/23, 110.245, 114.00, 108.88, 112.91, 158154203
02/01/23, 102.53, 106.24, 101.24, 105.15, 80450117
01/31/23, 101.155, 103.3484, 101.14, 103.13, 66527250
01/30/23, 101.09, 101.74, 99.01, 100.55, 70691859
01/27/23, 99.53, 103.485, 99.53, 102.24, 87775609
01/26/23, 98.235, 99.49, 96.92, 99.22, 68523562
01/25/23, 92.56, 97.24, 91.52, 97.18, 94261570
01/24/23, 96.93, 98.09, 96.00, 96.32, 66929445
01/23/23, 97.56, 97.78, 95.86, 97.52, 76501102
01/20/23, 93.86, 97.354, 93.2025, 97.25, 67481539
01/19/23, 94.74, 95.44, 92.86, 93.68, 69002656
01/18/23, 97.25, 99.32, 95.38, 95.46, 79570367
01/17/23, 98.68, 98.89, 95.73, 96.05, 72755000
01/13/23, 94.18, 98.37, 94.12, 98.12, 85549430
01/12/23, 96.93, 97.19, 93.50, 95.27, 85254781
01/11/23, 90.93, 95.26, 90.93, 95.09, 103126203
01/10/23, 87.57, 90.185, 87.29, 89.87, 67756602
01/09/23, 87.46, 89.48, 87.08, 87.36, 65266059
01/06/23, 83.03, 86.40, 81.43, 86.08, 83303359
01/05/23, 85.33, 85.42, 83.07, 83.12, 67930828
01/04/23, 86.55, 86.98, 83.36, 85.14, 68885117
01/03/23, 85.46, 86.96, 84.205, 85.82, 76706039
12/30/22, 83.12, 84.05, 82.47, 84.00, 62401191
12/29/22, 82.87, 84.55, 82.55, 84.18, 54995898
12/28/22, 82.80, 83.48, 81.69, 81.82, 58228578
12/27/22, 84.97, 85.35, 83.00, 83.04, 57284039
12/23/22, 83.25, 85.78, 82.9344, 85.25, 57433660
12/22/22, 85.52, 85.68, 82.25, 83.79, 81431312
12/21/22, 86.175, 87.225, 85.21, 86.77, 59267160
12/20/22, 85.33, 86.61, 84.33, 85.19, 74348305
12/19/22, 87.51, 87.63, 84.51, 84.92, 83531453
12/16/22, 88.265, 89.35, 86.73, 87.86, 146144094
12/15/22, 89.89, 89.97, 87.47, 88.45, 84802883
12/14/22, 92.502, 93.4581, 89.87, 91.58, 70298008
12/13/22, 95.23, 96.25, 90.52, 92.49, 100212000
12/12/22, 89.21, 90.58, 87.87, 90.55, 61999762
12/09/22, 88.90, 90.30, 88.63, 89.09, 67398516
12/08/22, 89.24, 90.86, 87.88, 90.35, 73305891
12/07/22, 88.34, 89.89, 87.48, 88.46, 68086883
12/06/22, 90.50, 91.04, 87.90, 88.25, 75503633
12/05/22, 93.05, 94.06, 90.82, 91.01, 71535531
12/02/22, 94.475, 95.36, 93.78, 94.13, 72496391
12/01/22, 96.99, 97.23, 94.92, 95.50, 68487969
11/30/22, 92.47, 96.54, 91.525, 96.54, 102805797
11/29/22, 94.04, 94.41, 91.44, 92.42, 65567289
11/28/22, 93.93, 96.40, 93.43, 93.95, 75062320
11/25/22, 93.79, 94.43, 93.065, 93.41, 35088609
11/23/22, 93.24, 94.58, 92.83, 94.13, 59414680
11/22/22, 92.62, 93.35, 90.87, 93.20, 62191961
11/21/22, 93.97, 95.02, 90.59, 92.46, 84330273
11/18/22, 95.95, 95.99, 92.48, 94.14, 72428195
11/17/22, 95.37, 96.97, 94.03, 94.85, 82617875
11/16/22, 96.85, 98.4879, 95.54, 97.12, 87958828
11/15/22, 103.21, 103.79, 97.34, 98.94, 111336305
11/14/22, 98.77, 100.1199, 97.29, 98.49, 99533070
11/11/22, 97.88, 101.19, 96.66, 100.79, 111590492
11/10/22, 92.935, 98.69, 91.65, 96.63, 173414891
11/09/22, 89.47, 89.48, 85.87, 86.14, 90796250
11/08/22, 90.79, 91.72, 88.23, 89.98, 88703367
11/07/22, 91.95, 92.10, 89.04, 90.53, 77495727
11/04/22, 91.49, 92.44, 88.04, 90.98, 129101297
11/03/22, 92.47, 93.50, 89.02, 89.30, 136683297
11/02/22, 97.315, 97.74, 92.01, 92.12, 135761797
11/01/22, 103.99, 104.58, 96.06, 96.79, 153370000
10/31/22, 103.56, 104.87, 100.74, 102.44, 99251398
10/28/22, 97.905, 103.96, 97.66, 103.41, 223133406
10/27/22, 113.92, 114.12, 109.77, 110.96, 129605398
10/26/22, 116.00, 119.3457, 114.76, 115.66, 69002461
10/25/22, 119.65, 121.3152, 118.95, 120.60, 50934609
10/24/22, 119.98, 120.39, 116.57, 119.82, 49531520
10/21/22, 114.792, 119.59, 114.50, 119.32, 55660488
10/20/22, 113.83, 118.24, 113.51, 115.25, 48795102
10/19/22, 114.71, 116.5932, 113.22, 115.07, 47198121
10/18/22, 119.06, 119.52, 114.79, 116.36, 65607445
10/17/22, 110.11, 114.19, 110.09, 113.79, 62781992
10/14/22, 114.10, 114.96, 106.60, 106.90, 67737344
10/13/22, 107.88, 113.44, 105.345, 112.53, 86868094
10/12/22, 112.49, 113.83, 111.40, 112.90, 45728660
10/11/22, 112.71, 115.48, 110.39, 112.21, 56432230
10/10/22, 115.10, 116.25, 112.43, 113.67, 42339680
10/07/22, 118.00, 118.17, 113.88, 114.56, 54677980
10/06/22, 120.77, 121.53, 119.50, 120.30, 42253762
10/05/22, 118.58, 121.75, 117.69, 120.95, 48217539
10/04/22, 119.89, 123.00, 119.79, 121.09, 62812559
10/03/22, 113.58, 116.91, 112.45, 115.88, 50941848
09/30/22, 114.075, 116.92, 112.84, 113.00, 59479594
09/29/22, 115.60, 116.07, 113.06, 114.80, 58969711
09/28/22, 114.38, 118.70, 113.80, 118.01, 55763754
09/27/22, 117.195, 118.32, 113.05, 114.41, 60094688
09/26/22, 113.295, 117.34, 113.13, 115.15, 62723273
09/23/22, 116.00, 116.05, 112.06, 113.78, 65126672
09/22/22, 117.08, 118.79, 116.26, 117.31, 55229191
09/21/22, 122.49, 123.76, 118.45, 118.54, 58498887
09/20/22, 123.35, 124.3963, 121.14, 122.19, 47698434
09/19/22, 122.16, 124.71, 121.80, 124.66, 47279727
09/16/22, 122.78, 123.87, 120.70, 123.53, 115667797
09/15/22, 127.38, 130.37, 125.495, 126.28, 52887199
09/14/22, 127.364, 128.84, 126.33, 128.55, 45316770
09/13/22, 131.01, 131.40, 126.27, 126.82, 72694008
09/12/22, 134.095, 136.49, 134.00, 136.45, 53826859
09/09/22, 130.91, 133.69, 130.76, 133.27, 49422262
09/08/22, 127.72, 130.28, 127.10, 129.82, 43988512
09/07/22, 126.12, 129.82, 125.40, 129.48, 47834488
09/06/22, 127.92, 128.62, 124.74, 126.11, 43888594
09/02/22, 129.50, 131.38, 126.39, 127.51, 57429832
09/01/22, 126.00, 128.02, 123.66, 127.82, 56636152
08/31/22, 129.45, 130.59, 126.74, 126.77, 53648699
08/30/22, 131.25, 132.0745, 126.85, 128.73, 49202992
08/29/22, 129.90, 131.9499, 128.77, 129.79, 48101641
08/26/22, 136.55, 137.83, 130.50, 130.75, 53322660
08/25/22, 135.26, 137.42, 134.28, 137.28, 37496281
08/24/22, 132.75, 135.47, 132.10, 133.80, 38626980
08/23/22, 133.41, 134.99, 132.95, 133.62, 36252102
08/22/22, 135.72, 136.32, 132.85, 133.22, 50461500
08/19/22, 140.47, 141.11, 137.9142, 138.23, 47792840
08/18/22, 141.32, 142.77, 140.38, 142.30, 37458738
08/17/22, 142.69, 143.38, 140.78, 142.10, 48149781
08/16/22, 143.905, 146.57, 142.00, 144.78, 59102859
08/15/22, 142.80, 143.76, 141.49, 143.18, 39014578
08/12/22, 142.05, 143.57, 140.1201, 143.55, 47643480
08/11/22, 143.86, 144.49, 139.76, 140.64, 44867340
08/10/22, 142.90, 144.60, 141.01, 142.69, 54773820
08/09/22, 138.052, 138.9523, 136.21, 137.83, 40434719
08/08/22, 142.05, 144.23, 138.29, 139.41, 52303480
08/05/22, 140.10, 142.86, 139.60, 140.80, 50686871
08/04/22, 140.58, 143.56, 139.55, 142.57, 70585023
08/03/22, 136.21, 140.49, 136.05, 139.52, 71827773
08/02/22, 134.72, 137.44, 134.09, 134.16, 61922434
08/01/22, 134.96, 138.8339, 133.51, 135.39, 76846914
07/29/22, 134.90, 137.65, 132.41, 134.95, 148892891
07/28/22, 121.57, 122.84, 118.08, 122.28, 82245539
07/27/22, 117.31, 121.90, 117.16, 120.97, 61582020
07/26/22, 115.79, 118.15, 114.53, 114.81, 67075062
07/25/22, 122.695, 123.64, 120.03, 121.14, 50221262
07/22/22, 125.01, 125.50, 121.3504, 122.42, 51463801
07/21/22, 123.20, 124.85, 121.26, 124.63, 60239887
07/20/22, 118.615, 123.475, 118.32, 122.77, 71268320
07/19/22, 115.70, 118.95, 114.03, 118.21, 60990039
07/18/22, 115.00, 117.24, 113.15, 113.76, 59115422
07/15/22, 112.50, 115.59, 111.59, 113.55, 84317820
07/14/22, 110.24, 111.18, 107.58, 110.63, 51163141
07/13/22, 107.03, 111.78, 106.01, 110.40, 61353809
07/12/22, 112.16, 113.23, 108.34, 109.22, 54280262
07/11/22, 114.08, 114.30, 110.87, 111.75, 53540020
07/08/22, 114.60, 116.58, 113.69, 115.54, 45719688
07/07/22, 113.85, 116.99, 113.49, 116.33, 57872320
07/06/22, 113.21, 115.48, 112.01, 114.33, 66958883
07/05/22, 107.60, 114.08, 106.3242, 113.50, 76684406
07/01/22, 106.29, 109.75, 105.8469, 109.56, 73021172
06/30/22, 108.11, 108.18, 102.52, 106.21, 97679398
06/29/22, 107.38, 110.99, 106.91, 108.92, 66375344
06/28/22, 113.50, 114.85, 107.04, 107.40, 75172031
06/27/22, 117.09, 117.98, 112.70, 113.22, 62133238
06/24/22, 112.38, 116.71, 111.43, 116.46, 69867617
06/23/22, 110.39, 113.00, 107.93, 112.44, 64345301
06/22/22, 107.43, 112.13, 107.02, 108.95, 60040129
06/21/22, 108.20, 111.6299, 103.56, 108.68, 70901250
06/17/22, 102.80, 106.98, 102.51, 106.22, 99772148
06/16/22, 104.47, 104.58, 102.01, 103.66, 82186305
06/15/22, 103.86, 109.06, 103.53, 107.67, 85011055
06/14/22, 104.19, 104.88, 101.43, 102.31, 69728758
06/13/22, 104.19, 106.54, 101.86, 103.67, 99277742
06/10/22, 113.415, 114.50, 109.05, 109.65, 87412250
06/09/22, 119.99, 121.30, 116.10, 116.15, 67029844
06/08/22, 122.61, 123.75, 120.75, 121.18, 64926594
06/07/22, 122.005, 124.10, 120.63, 123.00, 85156711
06/06/22, 125.245, 128.99, 123.81, 124.79, 135268984
06/03/22, 124.20, 124.40, 121.0465, 122.35, 97603318.6335536
06/02/22, 121.684, 125.61, 120.045, 125.511, 100560678.592151
06/01/22, 122.256, 125.179, 120.6223, 121.684, 127528978.214594
05/31/22, 116.28, 121.9945, 115.675, 120.2095, 144634157.975122
05/27/22, 113.55, 115.187, 112.628, 115.1465, 93660158.6887578
05/26/22, 107.97, 112.6655, 107.4535, 111.0775, 93002598.6979636
05/25/22, 103.6555, 108.175, 103.65, 106.775, 93120098.6963186
05/24/22, 104.025, 105.40, 101.26, 104.10, 102934678.558915
05/23/22, 108.461, 108.8188, 103.95, 107.557, 107797358.490837
05/20/22, 109.5685, 109.898, 105.0094, 107.591, 99500638.6069911
05/19/22, 106.2805, 110.034, 106.1929, 107.319, 88142538.7660044
05/18/22, 111.4395, 112.853, 106.2488, 107.1125, 108379178.482692
05/17/22, 113.275, 115.80, 111.2765, 115.3685, 76447738.9297317
05/16/22, 113.10, 113.9925, 110.3542, 110.8105, 74565738.9560796
05/13/22, 109.069, 113.184, 107.80, 113.055, 93684558.6884162
05/12/22, 102.75, 110.7808, 102.4055, 106.9305, 132025138.151648
05/11/22, 108.1035, 110.156, 104.4285, 105.372, 109703638.464149
05/10/22, 111.25, 112.6425, 107.171, 108.859, 105433818.523927
05/09/22, 111.3125, 114.00, 107.957, 108.789, 128124378.206259
05/06/22, 114.85, 119.0505, 113.0813, 114.7725, 124259898.260361
05/05/22, 123.00, 123.499, 115.0725, 116.407, 144391217.978523
05/04/22, 123.60, 126.00, 119.183, 125.9285, 110745358.449565
05/03/22, 124.0535, 126.2205, 122.825, 124.2535, 79133358.892133
05/02/22, 122.401, 124.6683, 118.375, 124.50, 148788977.916954
04/29/22, 129.849, 130.761, 121.625, 124.2815, 272661796.182735
04/28/22, 142.178, 145.9375, 140.30, 144.5965, 117316938.357563
04/27/22, 140.1915, 141.9485, 135.7835, 138.167, 71336299.0012918
04/26/22, 144.80, 144.8558, 138.9295, 139.391, 77529158.9145918
04/25/22, 144.023, 146.2215, 142.3066, 146.074, 61874979.1337503
04/22/22, 148.25, 149.615, 143.6975, 144.35, 73078578.9768999
04/21/22, 154.714, 156.738, 147.5895, 148.296, 63969319.1044295
04/20/22, 157.6026, 157.6026, 153.6035, 153.998, 59630019.1651797
04/19/22, 152.0296, 158.649, 151.5505, 158.1155, 54926419.2310301
04/18/22, 151.5235, 154.0395, 150.2505, 152.785, 46513519.3488107
04/14/22, 155.39, 155.897, 151.4718, 151.7065, 51598139.277626
04/13/22, 150.0185, 156.025, 149.60, 155.541, 53390879.2525277
04/12/22, 153.6925, 155.099, 150.383, 150.7875, 55177439.2275159
04/11/22, 152.713, 154.1365, 150.5345, 151.122, 52112339.2704273
04/08/22, 156.75, 157.3685, 154.2308, 154.4605, 46001659.3559768
04/07/22, 158.40, 160.079, 154.5115, 157.7845, 68136779.0460851
04/06/22, 161.6505, 162.20, 157.2545, 158.756, 79055758.8932194
04/05/22, 167.7415, 168.1105, 163.266, 164.055, 53728559.2478002
04/04/22, 164.125, 168.3945, 163.2055, 168.3465, 50007959.2998886
04/01/22, 164.1495, 165.827, 162.3195, 163.56, 57089499.200747
03/31/22, 166.4448, 166.495, 162.9535, 162.9975, 59965779.1604791
03/30/22, 168.5095, 168.9505, 165.50, 166.301, 56167259.2136584
03/29/22, 170.384, 170.8315, 167.8685, 169.315, 66153599.0738496
03/28/22, 164.975, 169.0375, 164.90, 168.9905, 59853819.1620465
03/25/22, 164.00, 165.3685, 162.25, 164.7735, 49085499.312803
03/24/22, 163.7495, 164.1185, 160.05, 163.6495, 56798059.2048272
03/23/22, 163.705, 166.37, 162.687, 163.408, 55811859.218634
03/22/22, 161.8056, 166.167, 161.699, 164.8891, 64086119.1027943
03/21/22, 161.1208, 163.084, 159.553, 161.4915, 66537519.0684747
03/18/22, 156.813, 161.594, 156.011, 161.2505, 102962758.558521
03/17/22, 152.6405, 157.4985, 152.14, 157.239, 72934838.9789123
03/16/22, 148.50, 153.15, 147.3535, 153.104, 84957678.8105925
03/15/22, 142.85, 147.985, 142.00, 147.3665, 75584598.9418156
03/14/22, 145.981, 147.45, 140.884, 141.853, 74086098.9627946
03/11/22, 149.5745, 149.675, 145.369, 145.5245, 68900559.0353922
03/10/22, 145.685, 148.6743, 143.978, 146.8175, 135062898.109119
03/09/22, 139.50, 140.25, 136.828, 139.279, 82656658.8428068
03/08/22, 136.6835, 140.6995, 133.5725, 136.0145, 91662578.7167239
03/07/22, 145.4435, 146.0945, 137.4165, 137.453, 86933858.782926
03/04/22, 147.159, 147.85, 143.807, 145.641, 60983119.1462363
03/03/22, 153.5315, 153.929, 146.856, 147.8985, 65197199.0872392
03/02/22, 150.849, 152.9995, 148.75, 152.0525, 47334719.3373139
03/01/22, 152.7325, 154.099, 149.977, 151.142, 44873579.3717699
02/28/22, 152.425, 154.45, 150.85, 153.563, 57683419.1924321
02/25/22, 150.55, 153.99, 149.2135, 153.7885, 62395359.126465
02/24/22, 139.8375, 151.749, 139.50, 151.358, 100785758.588999
