Date, Open, High, Low, Close, Volume
07/07/25, 179.06, 179.297, 175.68, 176.79, 34175648
07/03/25, 178.50, 179.67, 177.05, 179.53, 21689730
07/02/25, 175.54, 178.86, 175.07, 178.64, 29128949
07/01/25, 175.735, 176.09, 173.53, 175.84, 35904527
06/30/25, 180.78, 181.23, 174.58, 176.23, 63378859
06/27/25, 173.54, 178.68, 171.73, 178.53, 108140203
06/26/25, 172.43, 173.69, 169.94, 173.54, 31796689
06/25/25, 167.63, 172.36, 167.55, 170.68, 35478992
06/24/25, 166.92, 168.22, 166.13, 166.77, 40524312
06/23/25, 166.27, 167.34, 162.00, 165.19, 57670992
06/20/25, 173.945, 174.34, 165.46, 166.64, 75659922
06/18/25, 176.01, 176.56, 173.20, 173.32, 28707520
06/17/25, 175.70, 177.3648, 174.58, 175.95, 24973039
06/16/25, 174.73, 176.94, 174.65, 176.77, 27389211
06/13/25, 172.44, 177.13, 172.385, 174.67, 27663109
06/12/25, 176.18, 176.72, 174.745, 175.70, 20941869
06/11/25, 179.77, 180.37, 176.75, 177.35, 31646760
06/10/25, 176.20, 181.105, 174.91, 178.60, 61766121
06/09/25, 174.54, 176.47, 174.37, 176.09, 28935910
06/06/25, 170.83, 174.50, 170.83, 173.68, 35731832
06/05/25, 170.34, 170.93, 167.59, 168.21, 36444559
06/04/25, 166.735, 168.215, 166.36, 168.05, 26900840
06/03/25, 167.49, 168.475, 165.28, 166.18, 45084898
06/02/25, 167.84, 169.87, 167.39, 169.03, 38612273
05/30/25, 171.35, 172.205, 167.44, 171.74, 52639910
05/29/25, 174.00, 174.4193, 170.63, 171.86, 29373801
05/28/25, 173.16, 175.265, 171.9107, 172.36, 34784000
05/27/25, 170.16, 173.17, 170.00, 172.90, 37995672
05/23/25, 169.055, 169.96, 167.89, 168.47, 35211441
05/22/25, 171.85, 176.77, 170.71, 170.87, 74864414
05/21/25, 163.69, 173.14, 163.56, 168.56, 73415961
05/20/25, 166.43, 168.50, 162.90, 163.98, 46607660
05/19/25, 164.51, 166.64, 164.22, 166.54, 30426100
05/16/25, 167.725, 169.35, 165.62, 166.19, 42846930
05/15/25, 165.84, 166.205, 162.3732, 163.96, 33146672
05/14/25, 159.96, 167.00, 159.61, 165.37, 48755871
05/13/25, 158.79, 160.57, 156.16, 159.53, 42382129
05/12/25, 157.485, 159.10, 156.25, 158.46, 44138820
05/09/25, 154.17, 155.05, 152.20, 152.75, 32435279
05/08/25, 155.00, 155.93, 152.90, 154.28, 57498688
05/07/25, 164.08, 165.00, 147.84, 151.38, 127747602
05/06/25, 162.17, 164.80, 161.19, 163.23, 21277211
05/05/25, 163.00, 165.39, 162.72, 164.21, 21341811
05/02/25, 163.405, 164.97, 161.87, 164.03, 25715010
05/01/25, 160.45, 161.95, 158.91, 161.30, 30203250
04/30/25, 157.975, 159.27, 155.40, 158.80, 34981059
04/29/25, 160.325, 160.74, 157.52, 160.16, 26808961
04/28/25, 162.425, 163.15, 158.60, 160.61, 29745779
04/25/25, 165.07, 166.10, 161.04, 161.96, 56034000
04/24/25, 156.15, 159.59, 155.79, 159.28, 45893953
04/23/25, 155.61, 157.525, 153.81, 155.35, 31128830
04/22/25, 148.89, 152.19, 148.54, 151.47, 26971770
04/21/25, 148.88, 148.945, 146.10, 147.67, 26049119
04/17/25, 154.29, 154.68, 148.50, 151.16, 33046578
04/16/25, 153.10, 155.89, 151.51, 153.33, 28187420
04/15/25, 159.125, 159.65, 155.21, 156.31, 27551529
04/14/25, 159.995, 161.72, 157.56, 159.07, 30332961
04/11/25, 152.90, 157.67, 152.82, 157.14, 33636238
04/10/25, 156.54, 157.72, 149.93, 152.82, 48021969
04/09/25, 144.415, 159.55, 143.905, 158.71, 70406234
04/08/25, 151.22, 152.24, 143.03, 144.70, 52200207
04/07/25, 141.55, 152.85, 140.53, 146.75, 76794141
04/04/25, 148.01, 151.07, 145.38, 145.60, 62259539
04/03/25, 151.11, 152.7799, 150.39, 150.72, 46883367
04/02/25, 155.15, 158.4052, 154.70, 157.04, 25041730
04/01/25, 153.62, 158.10, 153.62, 157.07, 30672900
03/31/25, 153.11, 155.54, 150.662, 154.64, 54603461
03/28/25, 160.49, 161.82, 153.63, 154.33, 48669340
03/27/25, 164.63, 165.42, 162.00, 162.24, 24508270
03/26/25, 169.00, 169.61, 164.84, 165.06, 28939330
03/25/25, 168.98, 170.63, 168.315, 170.56, 24174369
03/24/25, 167.065, 168.32, 165.14, 167.68, 30879131
03/21/25, 161.205, 164.24, 160.8901, 163.99, 36625762
03/20/25, 161.57, 164.89, 160.96, 162.80, 28138461
03/19/25, 161.76, 165.87, 161.00, 163.89, 34275578
03/18/25, 163.675, 164.25, 156.72, 160.67, 42074754
03/17/25, 165.03, 166.30, 163.67, 164.29, 31184340
03/14/25, 163.27, 166.49, 162.45, 165.49, 31995891
03/13/25, 166.035, 166.13, 162.11, 162.76, 31756211
03/12/25, 166.58, 167.6399, 163.53, 167.11, 28372400
03/11/25, 164.91, 166.75, 161.37, 164.04, 39587406
03/10/25, 168.26, 168.46, 163.69, 165.87, 43604031
03/07/25, 171.26, 174.97, 170.27, 173.86, 27385811
03/06/25, 170.53, 174.81, 170.50, 172.35, 28301949
03/05/25, 170.52, 173.78, 169.06, 173.02, 30954920
03/04/25, 166.24, 173.2946, 165.80, 170.92, 45388000
03/03/25, 171.925, 173.37, 165.93, 167.01, 40770449
02/28/25, 168.68, 170.61, 166.77, 170.28, 48130566
02/27/25, 173.99, 174.56, 167.94, 168.50, 39991020
02/26/25, 175.07, 176.08, 171.5807, 172.73, 35431273
02/25/25, 178.04, 178.74, 174.6939, 175.42, 41913406
02/24/25, 181.99, 183.12, 178.885, 179.25, 29854211
02/21/25, 185.15, 185.34, 179.08, 179.66, 35199238
02/20/25, 184.80, 185.31, 182.72, 184.56, 20441461
02/19/25, 184.07, 185.46, 183.59, 185.27, 19549400
02/18/25, 185.60, 185.96, 181.7401, 183.77, 29916680
02/14/25, 185.055, 186.40, 184.32, 185.23, 20448439
02/13/25, 184.32, 186.28, 183.14, 186.14, 21402520
02/12/25, 183.22, 185.11, 181.83, 183.61, 22072561
02/11/25, 185.03, 186.94, 184.28, 185.32, 21239520
02/10/25, 187.35, 188.20, 185.86, 186.47, 23105650
02/07/25, 191.05, 191.18, 183.24, 185.34, 49314961
02/06/25, 189.50, 192.10, 188.72, 191.60, 29297439
02/05/25, 191.07, 192.75, 188.03, 191.33, 70461766
02/04/25, 203.39, 207.05, 202.81, 206.38, 43856434
02/03/25, 200.69, 203.75, 200.10, 201.23, 27838350
01/31/25, 202.00, 205.48, 201.80, 204.02, 32041949
01/30/25, 198.00, 201.40, 197.67, 200.87, 24354680
01/29/25, 195.555, 196.785, 193.43, 195.41, 18218260
01/28/25, 192.745, 195.48, 190.68, 195.30, 24157930
01/27/25, 192.41, 196.88, 190.73, 191.81, 41728887
01/24/25, 198.10, 200.90, 198.00, 200.21, 23877520
01/23/25, 198.14, 200.30, 195.20, 197.98, 26951359
01/22/25, 199.06, 200.48, 197.53, 198.37, 26200619
01/21/25, 199.07, 202.29, 197.87, 198.05, 29971289
01/17/25, 196.53, 197.23, 193.75, 196.00, 27735090
01/16/25, 194.14, 195.48, 192.81, 192.91, 17815430
01/15/25, 193.09, 196.36, 191.86, 195.55, 21775971
01/14/25, 191.24, 191.98, 188.3082, 189.66, 17174850
01/13/25, 190.07, 191.18, 187.36, 191.01, 21823699
01/10/25, 194.295, 196.52, 190.31, 192.04, 26665211
01/08/25, 192.57, 196.29, 192.38, 193.95, 24864770
01/07/25, 197.11, 201.00, 194.60, 195.49, 26487240
01/06/25, 193.98, 198.2222, 193.85, 196.87, 29563641
01/03/25, 191.37, 193.21, 189.975, 191.79, 18596160
01/02/25, 190.65, 192.00, 187.50, 189.43, 20370830
12/31/24, 191.075, 191.96, 188.51, 189.30, 17466920
12/30/24, 189.80, 192.55, 189.12, 191.24, 14264660
12/27/24, 194.95, 195.32, 190.65, 192.76, 18891359
12/26/24, 195.15, 196.748, 194.375, 195.60, 12057210
12/24/24, 194.84, 196.11, 193.78, 196.11, 10403260
12/23/24, 192.62, 195.10, 190.15, 194.63, 25675010
12/20/24, 185.78, 192.89, 185.22, 191.41, 63462930
12/19/24, 191.625, 193.03, 188.38, 188.51, 32265240
12/18/24, 195.22, 197.00, 187.74, 188.40, 34166070
12/17/24, 197.25, 201.42, 194.98, 195.42, 43504031
12/16/24, 192.87, 199.00, 192.62, 196.66, 44934898
12/13/24, 191.01, 192.73, 189.64, 189.82, 25143500
12/12/24, 195.00, 195.18, 191.71, 191.96, 34817488
12/11/24, 185.31, 195.61, 184.85, 195.40, 67894070
12/10/24, 182.845, 186.36, 181.05, 185.17, 54813020
12/09/24, 173.96, 176.26, 173.65, 175.37, 25389631
12/06/24, 172.03, 175.08, 171.86, 174.71, 21462391
12/05/24, 175.36, 176.06, 172.33, 172.64, 21356240
12/04/24, 171.145, 174.91, 171.06, 174.37, 31615141
12/03/24, 171.49, 172.68, 170.85, 171.34, 22248711
12/02/24, 168.765, 172.075, 168.57, 171.49, 23789080
11/29/24, 168.50, 169.43, 167.16, 168.95, 14257240
11/27/24, 169.00, 169.4832, 168.02, 169.23, 19266510
11/26/24, 167.63, 169.82, 167.58, 169.12, 20486721
11/25/24, 166.09, 168.63, 165.6072, 167.65, 33135262
11/22/24, 165.85, 166.46, 163.90, 164.76, 38604594
11/21/24, 173.90, 174.13, 163.70, 167.63, 59734379
11/20/24, 177.34, 177.675, 173.78, 175.98, 18997109
11/19/24, 173.72, 178.87, 173.56, 178.12, 23434930
11/18/24, 173.42, 175.438, 172.90, 175.30, 20206609
11/15/24, 173.73, 174.14, 171.22, 172.49, 32504650
11/14/24, 178.28, 178.82, 174.3218, 175.58, 31007461
11/13/24, 180.46, 180.96, 178.54, 178.88, 23184000
11/12/24, 179.82, 182.49, 179.39, 181.62, 25134910
11/11/24, 178.58, 180.545, 178.47, 180.35, 17450350
11/08/24, 180.645, 180.90, 178.08, 178.35, 22006180
11/07/24, 177.41, 181.08, 177.19, 180.75, 25352939
11/06/24, 173.80, 176.94, 173.50, 176.51, 33695539
11/05/24, 169.43, 170.53, 168.84, 169.74, 18242051
11/04/24, 169.93, 170.73, 168.011, 169.24, 21492740
11/01/24, 170.07, 172.32, 168.88, 171.29, 31796480
10/31/24, 173.13, 176.82, 171.00, 171.11, 44768980
10/30/24, 180.68, 182.02, 174.0599, 174.46, 68890789
10/29/24, 167.73, 170.38, 167.0896, 169.68, 42169031
10/28/24, 168.75, 168.75, 163.95, 166.72, 32138641
10/25/24, 163.67, 165.59, 163.42, 165.27, 19828881
10/24/24, 162.83, 163.33, 161.01, 162.72, 22412529
10/23/24, 164.76, 165.82, 161.925, 162.78, 18280520
10/22/24, 162.98, 165.77, 162.98, 165.14, 16568119
10/21/24, 162.95, 164.50, 162.62, 164.07, 20946461
10/18/24, 163.19, 164.71, 163.08, 163.42, 19757660
10/17/24, 165.73, 166.37, 162.76, 162.93, 21453400
10/16/24, 164.53, 165.80, 163.74, 165.16, 16406029
10/15/24, 165.785, 167.68, 164.625, 165.46, 20247199
10/14/24, 163.64, 166.226, 163.40, 164.96, 19016141
10/11/24, 162.13, 163.90, 161.235, 163.24, 15344250
10/10/24, 160.87, 163.07, 160.395, 162.08, 14144070
10/09/24, 163.45, 164.84, 159.74, 161.86, 31181770
10/08/24, 163.94, 164.725, 162.87, 164.38, 23072730
10/07/24, 167.72, 168.48, 162.75, 162.98, 22463141
10/04/24, 168.06, 168.23, 165.48, 167.06, 19093721
10/03/24, 164.41, 166.64, 163.923, 165.86, 15073100
10/02/24, 166.42, 167.52, 164.73, 165.86, 17760180
10/01/24, 167.685, 169.16, 164.58, 166.99, 28338119
09/30/24, 163.32, 166.15, 163.26, 165.85, 20481301
09/27/24, 162.81, 165.70, 162.6261, 163.95, 21101311
09/26/24, 163.64, 164.08, 162.28, 162.73, 20319340
09/25/24, 161.47, 162.81, 161.30, 161.49, 18869199
09/24/24, 163.03, 163.2158, 160.69, 162.29, 23332150
09/23/24, 164.35, 165.49, 161.67, 161.85, 24150850
09/20/24, 163.50, 163.73, 162.06, 163.59, 40896441
09/19/24, 163.71, 163.79, 161.34, 162.14, 26587730
09/18/24, 159.86, 160.50, 158.595, 159.81, 23677320
09/17/24, 159.02, 160.55, 158.375, 159.32, 20715609
09/16/24, 157.31, 158.25, 156.60, 158.06, 18379779
09/13/24, 155.43, 158.38, 155.21, 157.46, 29591150
09/12/24, 153.80, 154.82, 152.65, 154.69, 29695051
09/11/24, 149.92, 151.50, 147.52, 151.16, 29607689
09/10/24, 150.45, 151.27, 148.34, 148.66, 31118770
09/09/24, 152.51, 153.40, 147.215, 148.71, 39260449
09/06/24, 157.30, 157.83, 150.55, 150.92, 37912129
09/05/24, 156.30, 159.45, 155.9805, 157.24, 18688750
09/04/24, 156.655, 159.00, 155.9616, 156.45, 19353760
09/03/24, 161.72, 161.85, 156.48, 157.36, 38925500
08/30/24, 162.615, 163.66, 161.6925, 163.38, 22123811
08/29/24, 164.31, 165.97, 160.25, 161.78, 19699770
08/28/24, 165.035, 165.60, 161.5284, 162.85, 16407439
08/27/24, 165.835, 166.4426, 164.46, 164.68, 11821940
08/26/24, 166.38, 167.55, 164.455, 166.16, 14190420
08/23/24, 164.72, 166.18, 163.83, 165.62, 13955740
08/22/24, 167.26, 167.59, 163.31, 163.80, 22493279
08/21/24, 165.15, 166.85, 164.67, 165.85, 22902000
08/20/24, 166.90, 168.64, 166.82, 167.18, 18341529
08/19/24, 165.28, 166.69, 164.26, 166.67, 22416189
08/16/24, 161.47, 165.06, 161.13, 162.96, 24208650
08/15/24, 160.50, 161.635, 159.61, 161.30, 31524250
08/14/24, 162.40, 163.22, 157.71, 160.37, 40591129
08/13/24, 163.41, 164.73, 162.97, 164.16, 18551689
08/12/24, 164.35, 164.90, 161.84, 162.29, 15895290
08/09/24, 160.01, 163.79, 159.06, 163.67, 28602289
08/08/24, 160.51, 163.69, 160.21, 162.03, 25578840
08/07/24, 161.25, 162.98, 158.47, 158.94, 25138570
08/06/24, 159.33, 160.57, 156.41, 158.29, 49004559
08/05/24, 155.50, 164.43, 154.93, 159.25, 53630672
08/02/24, 166.44, 168.51, 164.67, 166.66, 29130100
08/01/24, 170.25, 174.05, 168.88, 170.76, 24531391
07/31/24, 173.24, 174.245, 170.01, 171.54, 25729090
07/30/24, 170.24, 171.2299, 168.44, 170.29, 18959689
07/29/24, 168.83, 170.43, 167.99, 169.53, 20293820
07/26/24, 167.15, 168.09, 164.06, 167.00, 41336887
07/25/24, 172.52, 173.42, 167.19, 167.28, 44851969
07/24/24, 173.60, 176.19, 171.82, 172.63, 49585199
07/23/24, 182.05, 183.61, 181.54, 181.79, 36352711
07/22/24, 180.59, 182.70, 180.23, 181.67, 24100350
07/19/24, 178.88, 180.29, 177.13, 177.66, 18881891
07/18/24, 181.93, 182.50, 176.47, 177.69, 25315730
07/17/24, 182.965, 183.55, 179.90, 181.02, 20734070
07/16/24, 187.36, 188.68, 183.3736, 183.92, 18290721
07/15/24, 184.92, 188.24, 184.92, 186.53, 16474039
07/12/24, 185.08, 187.11, 184.49, 185.07, 22898410
07/11/24, 189.845, 190.86, 185.08, 185.57, 25625779
07/10/24, 189.15, 191.75, 189.03, 191.18, 15952450
07/09/24, 190.31, 191.36, 188.72, 188.98, 15141310
07/08/24, 189.895, 190.17, 187.78, 189.03, 21035891
07/05/24, 185.855, 190.86, 185.80, 190.60, 20967449
07/03/24, 184.85, 186.09, 184.00, 185.82, 10242130
07/02/24, 182.05, 185.57, 181.56, 185.24, 17372490
07/01/24, 183.03, 183.88, 181.30, 182.99, 16006130
06/28/24, 184.32, 185.13, 181.96, 182.15, 29156641
06/27/24, 184.18, 186.05, 184.02, 185.41, 18848881
06/26/24, 182.63, 184.51, 182.48, 183.88, 19838971
06/25/24, 179.62, 184.29, 179.42, 184.03, 23235590
06/24/24, 180.16, 180.89, 178.67, 179.22, 18298010
06/21/24, 177.00, 180.85, 176.61, 179.63, 58582738
06/20/24, 175.37, 177.29, 174.99, 176.30, 20160090
06/18/24, 177.14, 177.385, 174.1042, 175.09, 21869859
06/17/24, 175.46, 178.36, 174.81, 177.24, 19618500
06/14/24, 174.22, 177.0623, 174.15, 176.79, 18063561
06/13/24, 176.11, 176.74, 174.88, 175.16, 20913301
06/12/24, 178.25, 180.41, 176.11, 177.79, 27864740
06/11/24, 176.22, 176.84, 173.7701, 176.62, 21540580
06/10/24, 174.97, 177.06, 172.76, 175.01, 23779221
06/07/24, 177.05, 177.87, 174.30, 174.46, 19661400
06/06/24, 175.895, 177.15, 175.75, 176.73, 23251010
06/05/24, 175.20, 176.645, 173.9339, 175.41, 22068520
06/04/24, 173.28, 173.845, 171.89, 173.79, 26879600
06/03/24, 172.54, 174.525, 171.16, 173.17, 27459119
05/31/24, 171.86, 173.06, 169.44, 172.50, 37638879
05/30/24, 175.20, 175.22, 171.79, 172.11, 22958680
05/29/24, 175.43, 176.836, 174.72, 175.90, 23388689
05/28/24, 174.45, 177.27, 174.365, 176.40, 20572160
05/24/24, 174.98, 175.77, 173.65, 174.99, 16579439
05/23/24, 177.07, 178.25, 172.95, 173.55, 21024939
05/22/24, 176.644, 177.15, 175.21, 176.38, 17880039
05/21/24, 176.90, 178.15, 175.81, 177.85, 16989369
05/20/24, 176.192, 178.77, 176.08, 176.92, 22554400
05/17/24, 174.18, 176.265, 173.69, 176.06, 24479260
05/16/24, 173.29, 175.115, 172.69, 174.18, 27867949
05/15/24, 170.63, 172.65, 170.51, 172.51, 26948369
05/14/24, 169.77, 171.25, 168.80, 170.34, 25127141
05/13/24, 164.26, 169.28, 164.00, 169.14, 31327600
05/10/24, 168.025, 169.85, 166.19, 168.65, 29799930
05/09/24, 169.39, 170.69, 168.18, 169.96, 15346700
05/08/24, 169.00, 170.15, 168.735, 169.38, 19569150
05/07/24, 168.50, 171.76, 168.39, 171.25, 28039699
05/06/24, 167.46, 168.14, 166.03, 168.10, 21871279
05/03/24, 167.56, 167.96, 163.05, 167.24, 34662434
05/02/24, 164.785, 166.73, 163.89, 166.62, 24294551
05/01/24, 164.30, 167.12, 163.09, 163.86, 33493148
04/30/24, 165.612, 168.10, 162.60, 162.78, 33562859
04/29/24, 169.058, 169.55, 165.21, 166.15, 45610020
04/26/24, 174.37, 174.71, 169.65, 171.95, 64665301
04/25/24, 151.33, 156.49, 150.87, 156.00, 57109727
04/24/24, 157.49, 159.565, 157.165, 159.13, 22779109
04/23/24, 156.96, 158.97, 156.28, 158.26, 21151570
04/22/24, 154.31, 157.64, 154.06, 156.28, 26446211
04/19/24, 156.20, 156.36, 152.30, 154.09, 32615641
04/18/24, 155.34, 156.94, 154.62, 156.01, 19883039
04/17/24, 155.62, 157.08, 154.58, 155.47, 21763131
04/16/24, 154.19, 155.65, 153.43, 154.40, 20779500
04/15/24, 158.86, 159.24, 154.59, 154.86, 27136471
04/12/24, 157.96, 160.2225, 157.14, 157.73, 25353750
04/11/24, 156.91, 159.68, 156.46, 159.41, 27166430
04/10/24, 156.21, 156.61, 154.68, 156.14, 22838631
04/09/24, 156.085, 158.56, 155.19, 156.60, 31113010
04/08/24, 152.78, 155.27, 152.61, 154.85, 20701971
04/05/24, 150.03, 153.42, 149.60, 152.50, 23459250
04/04/24, 153.50, 154.77, 150.45, 150.53, 34724738
04/03/24, 153.60, 155.08, 152.73, 154.92, 24704990
04/02/24, 153.50, 154.70, 152.15, 154.56, 24585990
04/01/24, 150.69, 155.74, 150.61, 155.49, 31730850
03/28/24, 150.85, 151.43, 150.17, 150.93, 24485391
03/27/24, 151.18, 151.635, 148.90, 150.87, 22879180
03/26/24, 150.22, 152.256, 149.98, 150.67, 22149141
03/25/24, 149.94, 150.375, 147.82, 150.07, 19229289
03/22/24, 149.12, 151.58, 148.98, 150.77, 29211770
03/21/24, 149.47, 150.37, 146.9001, 147.60, 24755600
03/20/24, 148.00, 148.86, 146.735, 148.74, 21311500
03/19/24, 148.16, 148.7913, 146.08, 147.03, 24070439
03/18/24, 148.61, 152.15, 147.17, 147.68, 69273695
03/15/24, 142.50, 143.18, 140.03, 141.18, 49475422
03/14/24, 141.19, 143.585, 140.455, 143.10, 42753391
03/13/24, 139.00, 141.09, 138.99, 139.79, 23347211
03/12/24, 137.03, 139.375, 137.03, 138.50, 27563350
03/11/24, 136.13, 139.095, 136.13, 137.67, 32437770
03/08/24, 134.21, 138.085, 134.00, 135.41, 39370391
03/07/24, 132.795, 134.94, 131.61, 134.38, 37738207
03/06/24, 133.12, 133.58, 130.85, 131.40, 35318609
03/05/24, 131.88, 133.24, 130.665, 132.67, 40194762
03/04/24, 135.66, 135.66, 131.91, 133.35, 55999422
03/01/24, 138.43, 138.87, 136.92, 137.14, 31151119
02/29/24, 137.28, 138.86, 136.40, 138.46, 42132953
02/28/24, 137.90, 138.01, 135.41, 136.38, 37328559
02/27/24, 138.02, 139.25, 137.09, 138.88, 33099191
02/26/24, 142.14, 142.44, 137.39, 137.57, 53641801
02/23/24, 143.67, 144.68, 143.43, 143.96, 19493750
02/22/24, 144.93, 145.00, 142.80, 144.09, 27191891
02/21/24, 141.45, 142.69, 140.675, 142.55, 23315689
02/20/24, 139.655, 142.08, 139.49, 141.12, 24935711
02/16/24, 142.99, 143.19, 140.14, 140.52, 31468930
02/15/24, 143.14, 143.52, 140.46, 142.77, 37590699
02/14/24, 146.08, 146.52, 144.094, 145.94, 22704170
02/13/24, 144.92, 146.67, 143.69, 145.14, 27837730
02/12/24, 148.42, 149.335, 147.37, 147.53, 21564090
02/09/24, 146.68, 149.44, 146.18, 149.00, 26829500
02/08/24, 145.83, 146.33, 145.105, 145.91, 22563760
02/07/24, 144.76, 145.615, 143.925, 145.54, 25208859
02/06/24, 144.65, 145.36, 143.19, 144.10, 29128199
02/05/24, 142.82, 145.47, 142.78, 143.68, 38505406
02/02/24, 139.26, 142.62, 136.50, 142.38, 62499566
02/01/24, 142.12, 143.06, 140.79, 141.16, 40466551
01/31/24, 143.62, 144.00, 139.87, 140.10, 71910039
01/30/24, 152.80, 153.62, 151.185, 151.46, 36331832
01/29/24, 152.06, 153.78, 151.43, 153.51, 27784260
01/26/24, 151.10, 152.535, 151.01, 152.185, 26115490
01/25/24, 150.065, 153.05, 149.54, 151.87, 29149070
01/24/24, 148.54, 149.855, 148.10, 148.70, 25233449
01/23/24, 145.89, 147.182, 145.50, 147.04, 21636131
01/22/24, 147.10, 148.39, 145.84, 145.99, 32200369
01/19/24, 144.74, 146.45, 144.38, 146.38, 34271871
01/18/24, 142.05, 144.21, 141.99, 143.48, 25746420
01/17/24, 141.345, 141.84, 138.90, 141.47, 20968650
01/16/24, 142.00, 144.35, 141.45, 142.49, 22670471
01/12/24, 142.67, 143.195, 141.82, 142.65, 18785510
01/11/24, 143.49, 145.22, 140.635, 142.08, 24008721
01/10/24, 141.00, 143.00, 140.91, 142.28, 21320199
01/09/24, 138.50, 141.485, 138.15, 140.95, 24759600
01/08/24, 136.29, 139.01, 136.26, 138.84, 21403980
01/05/24, 136.745, 137.1558, 135.15, 135.73, 22513850
01/04/24, 138.42, 139.16, 136.35, 136.39, 27137740
01/03/24, 137.25, 139.63, 137.08, 138.92, 24212150
01/02/24, 138.55, 139.45, 136.48, 138.17, 23711221
12/29/23, 139.63, 140.36, 138.78, 139.69, 18733020
12/28/23, 140.78, 141.14, 139.75, 140.23, 16045710
12/27/23, 141.59, 142.08, 139.886, 140.37, 19628619
12/26/23, 141.59, 142.68, 141.19, 141.52, 16780330
12/22/23, 140.77, 141.99, 140.71, 141.49, 26532199
12/21/23, 139.49, 140.685, 139.18, 140.42, 27488279
12/20/23, 138.97, 141.695, 138.065, 138.34, 49107180
12/19/23, 136.84, 137.47, 136.08, 136.65, 25476750
12/18/23, 132.63, 137.1478, 132.43, 135.80, 32257971
12/15/23, 131.62, 133.51, 131.18, 132.60, 50847113
12/14/23, 133.38, 133.72, 129.685, 131.94, 38722406
12/13/23, 133.38, 133.50, 131.57, 132.57, 30104779
12/12/23, 131.81, 133.00, 131.26, 132.52, 29032830
12/11/23, 132.38, 133.335, 131.36, 133.29, 31138010
12/08/23, 134.20, 136.40, 134.025, 134.99, 32260109
12/07/23, 135.04, 138.56, 134.70, 136.93, 56767102
12/06/23, 131.44, 131.84, 129.875, 130.02, 23576180
12/05/23, 128.95, 132.14, 128.25, 130.99, 27384779
12/04/23, 129.88, 130.03, 127.90, 129.27, 36669879
12/01/23, 131.86, 132.11, 130.665, 131.86, 31442260
11/30/23, 135.05, 135.55, 131.28, 132.53, 38988262
11/29/23, 137.57, 138.288, 134.84, 134.99, 23967221
11/28/23, 136.08, 137.25, 135.4222, 137.20, 18730029
11/27/23, 136.03, 138.42, 136.00, 136.41, 23436529
11/24/23, 138.03, 138.13, 135.99, 136.69, 12514320
11/22/23, 137.47, 139.42, 137.47, 138.49, 17820461
11/21/23, 136.29, 137.18, 135.96, 136.97, 22635270
11/20/23, 133.69, 136.66, 133.62, 136.25, 27850760
11/17/23, 136.00, 136.06, 133.65, 135.31, 37287688
